wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses01F_script02_2_M006,7,0.0066604945,0.011588885,0.008354449,0.008023956,0.494949494949495,-0.009162852620647755,0.1015597020587002,0.4255866700794684
Ses01F_script02_2_M007,4,0.011216083,0.017607952,0.013825512,0.010811498,0.35858585858585856,-0.0051697347771550994,0.21705041062690048,0.637215312403908
Ses01F_script02_2_M008,4,0.028942099,0.054553013,0.036011342,0.040965367,0.3953771289537713,-0.00656848988001002,2.340784873351943,12.192221364911077
Ses01F_script02_2_M009,4,0.016164657,0.03392313,0.019917026,0.025679806,0.6338028169014085,-0.01189323029393563,0.9490355096986415,1.7143102225427784
Ses01F_script02_2_M010,4,0.017382272,0.033696555,0.021503152,0.025855944,0.5177664974619289,-0.00030381480087271484,0.9071455923562454,3.7002721460729227
Ses01F_script02_2_M011,4,0.01498897,0.040244024,0.019042656,0.035406455,0.6267123287671232,-0.004517085926636355,1.4468218647255204,3.479769039251011
Ses01F_script02_2_M012,8,0.00895752,0.016709756,0.011259256,0.012303976,0.45318352059925093,-0.0032601060411252547,0.21970237067637133,0.5534788424173696
Ses01F_script02_2_M013,4,0.010360999,0.025106044,0.013030001,0.021449419,0.5263157894736842,-0.007123418072296772,0.5493808864342766,2.0686561557527385
Ses01F_script02_2_M014,4,0.010719448,0.017563827,0.0137460865,0.010629362,0.24436090225563908,-0.008515957233612426,0.2241772064931325,0.5642102920899239
Ses01F_script02_2_M015,4,0.009345013,0.014236657,0.011892157,0.0078069116,0.20798319327731093,-0.004582804194797063,0.13906010674104516,0.4184543407316579
Ses01F_script02_2_M016,7,0.012779802,0.020291897,0.015873661,0.01263705,0.2657757980697847,-0.004208981863484951,0.2915940931176301,1.7499409433729953
Ses01F_script02_2_M017,7,0.009101472,0.018076954,0.011237781,0.014137135,0.5253164556962026,-0.007293885573744774,0.2649401423589559,2.562276874426828
Ses01F_script02_2_M018,8,0.0028689462,0.004793931,0.003658505,0.0030943789,0.0,-0.01013785004033707,0.01703050835993394,0.05022959912586284
Ses01F_script02_2_M019,7,0.0101423515,0.016137345,0.012641054,0.0100184465,0.29120879120879123,-0.005981102276564343,0.18468546365811897,0.8123198680182782
Ses01F_script02_2_M020,4,0.006259132,0.011730457,0.007812481,0.008744233,0.556910569105691,-0.006681312697764952,0.10851025360698383,0.39395796885877554
Ses01F_script02_2_M021,7,0.001939064,0.002765739,0.0024227316,0.0013301015,0.002277904328018223,-0.00845749400468776,0.004945469519576639,0.027119585732032006
Ses01F_script02_2_M022,7,0.0033377893,0.0057706893,0.0041664694,0.0039916933,0.13203463203463203,-0.008356002581422217,0.02518325887146068,0.15471007544278953
Ses01F_script02_2_M023,7,0.004691598,0.008813225,0.005833327,0.0066049336,0.5882352941176471,-0.008226465979532804,0.06146210779713901,0.2591119908409568
Ses01F_script02_2_M024,1,0.006205661,0.0092749605,0.0077552604,0.0050647836,0.31645569620253167,-0.002869650870707119,0.05791533454543333,0.12385152661825552
Ses01F_script02_2_M025,8,0.005185527,0.007852131,0.0063772416,0.004552664,0.16030534351145037,-0.004024280769954203,0.04217376560510377,0.08341981748138175
Ses01F_script02_2_M026,1,0.0046860226,0.006965711,0.005833414,0.0037967444,0.28488372093023256,-0.00458232534583658,0.03254968126055509,0.11484983238324575
Ses01F_script02_2_M027,8,0.0032881075,0.005852577,0.004154915,0.0041145664,0.027649769585253458,-0.00878801893122727,0.02639975979779541,0.10011346919958444
Ses01F_script02_2_M028,8,0.004581293,0.0085154595,0.0057523325,0.0062524206,0.35294117647058826,-0.006682293587800814,0.05711057440120541,0.2076473456805393
Ses01F_script02_2_M029,8,0.0103297,0.01918511,0.013035907,0.014067123,0.4302788844621514,-0.005485488600243116,0.28838073240066925,1.6511528462962415
Ses01F_script02_2_M030,8,0.019133052,0.031442128,0.02372632,0.02062073,0.3808167141500475,-0.0065380231717426796,0.7149247062294579,4.692751595808806
Ses01F_script02_2_M031,4,0.020250171,0.035041254,0.024984362,0.02455307,0.3796369376479874,-0.0048359793254348915,0.9189062791921213,6.297825207277521
Ses01F_script02_2_M032,4,0.02057207,0.038213804,0.025912926,0.028044747,0.4824561403508772,-0.007203968834801344,1.1349828529566743,3.1019894147845593
Ses01F_script02_2_M033,7,0.003624788,0.0074503627,0.0045800707,0.0058661588,0.17624521072796934,-0.006792714430048363,0.04589827968212077,0.14057600493925707
Ses01F_script02_2_M034,8,0.0020106498,0.0031455506,0.0025624419,0.0017805329,0.0,-0.019138498828397132,0.0069818349237384565,0.013028971756873092
Ses01F_script02_2_M035,4,0.0025329778,0.0036719234,0.003153654,0.0018710741,0.0,-0.008522461030224804,0.008862907938996328,0.02642719454493508
Ses01F_script02_2_M036,4,0.0024662274,0.0035350716,0.0030597178,0.0017657046,0.004629629629629629,-0.008562215043639299,0.00811104514770403,0.028790629097930807
Ses01F_script02_2_M037,3,0.0036457512,0.005466621,0.004539665,0.0030178484,0.092,-0.00631100465398049,0.020246553812398215,0.08231586880484365
Ses01F_script02_2_M038,3,0.005067589,0.0094287,0.0062907394,0.0070067816,0.5527156549520766,-0.009660048817750067,0.06995865019316523,0.2958316623224223
Ses01F_script02_2_M039,6,0.0024836082,0.004356669,0.0031217989,0.003022681,0.0,-0.010899405424424913,0.01451669620182474,0.04135823764500227
Ses01F_script02_2_M040,7,0.0035997138,0.0060155503,0.004480586,0.004013209,0.11643835616438356,-0.00520088906341698,0.026768734220526988,0.19524268366373485
Ses01F_script02_2_M041,4,0.005373727,0.009110317,0.006683246,0.0061805374,0.48663101604278075,-0.0061166638261056505,0.061781686957706014,0.2768222265434476
Ses01F_script02_2_M042,7,0.008785354,0.014968221,0.010671606,0.010488588,0.4604904632152589,-0.0033577578051335877,0.16670745436554513,0.7528962373032525
Ses01F_script02_2_M043,7,0.0016978462,0.0021304996,0.0020936267,0.0003447741,0.0,-0.011445552445366047,0.002474350151193661,0.006589244934656519
Ses01F_script02_2_M044,1,0.0082264105,0.012860165,0.010095562,0.007939749,0.42700729927007297,-0.005117807177157374,0.115197053472966,0.5025895256028291
Ses01F_script02_2_M045,8,0.004215936,0.0070272265,0.0053763296,0.0045090592,0.2736842105263158,-0.006939939339645207,0.03643018795428638,0.08673911436506684
Ses01F_script02_2_M046,1,0.001794056,0.0023224154,0.0022355476,0.0006012544,0.0,-0.004912707481707912,0.0030837822942494835,0.011719057682913795
Ses01F_script02_2_M047,7,0.0030888591,0.0055423733,0.0038999442,0.003935014,0.030136986301369864,-0.008031838660826907,0.023775604541083177,0.11423742485640516
Ses01F_script02_2_M048,7,0.0017774022,0.0023122584,0.0022316733,0.0006006676,0.0,-0.01002417593554128,0.0030807612627735486,0.023308816044237193
Ses01F_script02_2_M049,1,0.0017436276,0.002192808,0.002148256,0.00040407683,0.0,-0.00994335459836293,0.002631069344776894,0.014186814351066463
Ses01F_script03_1_F000,5,0.0043237866,0.00856655,0.005414437,0.0066343187,0.43315508021390375,-0.00862509295984637,0.05965252236568971,0.2376338047774544
Ses01F_script03_1_F001,5,0.0074634408,0.016876202,0.009106978,0.014197565,0.6157989228007181,-0.005801060069643427,0.2430876718213405,1.040641920708651
Ses01F_script03_1_F002,5,0.01017318,0.0182178,0.012523208,0.01322028,0.4421052631578947,-0.009061277523869649,0.25444050903906246,0.8821840760803844
Ses01F_script03_1_F003,8,0.0056973565,0.0098811975,0.006948368,0.007018481,0.484375,-0.004672434897656785,0.07376895801499304,0.3891587977588843
Ses01F_script03_1_F004,8,0.006252197,0.010834391,0.0077460106,0.007570486,0.446064139941691,-0.004513187377597205,0.08861303047795549,0.40983082659921866
Ses01F_script03_1_F005,1,0.03662516,0.063372366,0.045875728,0.043660548,0.32616487455197135,-0.004228425950714154,3.015280457149053,8.153721289251266
Ses01F_script03_1_F006,2,0.016374066,0.027642347,0.020350918,0.018617583,0.365296803652968,-0.0038372563722077757,0.564262045586113,1.9042845399685027
Ses01F_script03_1_F007,2,0.00784491,0.011627963,0.009955646,0.0059826085,0.18518518518518517,-0.008528135367669165,0.09049437156852919,0.23950289001440503
Ses01F_script03_1_F008,8,0.012651067,0.020967014,0.015584187,0.013971391,0.3333333333333333,-0.009773325473361183,0.3211888690848856,1.3527637727854458
Ses01F_script03_1_F009,8,0.010145465,0.017426323,0.012659134,0.011969561,0.3358208955223881,-0.009449035133002326,0.22758653223370734,0.5621345467988156
Ses01F_script03_1_F010,1,0.015961071,0.024355369,0.018778166,0.015440015,0.3394495412844037,-0.0016915637388592586,0.40519220595927224,2.236526449427128
Ses01F_script03_1_F011,1,0.055613656,0.08971284,0.06797541,0.058314014,0.30275229357798167,-0.009466893970966339,5.739054372464445,18.477248623410787
Ses01F_script03_1_F012,2,0.0057031596,0.010086591,0.0071756784,0.00708103,0.4580152671755725,-0.013689838851860259,0.07776908485662408,0.20447792652357505
Ses01F_script03_1_F013,8,0.007061329,0.01206479,0.008879606,0.008136604,0.38926174496644295,-0.008147608241415583,0.1087952439404141,0.30674847647169856
Ses01F_script03_1_F014,8,0.0064606676,0.011800479,0.007902554,0.008749375,0.42248062015503873,-0.009933100955095142,0.10858354712563702,0.6835091490413904
Ses01F_script03_1_F015,8,0.0064558457,0.011008014,0.008045512,0.007488052,0.39408866995073893,-0.004492243988352129,0.09052372145459019,0.2013787621539747
Ses01F_script03_1_F016,8,0.010016266,0.015533725,0.012379614,0.009369008,0.29959514170040485,-0.009706855053082108,0.16746502600770824,0.4192691044203049
Ses01F_script03_1_F017,8,0.008214229,0.014229802,0.01021434,0.00990155,0.49528301886792453,-0.009907472303893883,0.15245632115962288,0.5777778456074847
Ses01F_script03_1_F018,8,0.015747853,0.031851787,0.01987798,0.024875922,0.5147679324894515,-0.002843921492967638,0.8253046513518643,2.14211305663707
Ses01F_script03_1_F019,8,0.0057565058,0.009113616,0.0072397687,0.0055201207,0.2222222222222222,-0.016192894690902904,0.05894167482507629,0.21417758606306608
Ses01F_script03_1_F020,1,0.021227865,0.03460768,0.0262879,0.022413552,0.3468354430379747,-0.0005988104021525942,0.8636520454709887,2.387003786246783
Ses01F_script03_1_F021,1,0.014338109,0.023732034,0.018008733,0.015438976,0.3391812865497076,-0.003094452949881088,0.4110798978272732,1.0518551899361692
Ses01F_script03_1_F022,1,0.007968855,0.014972116,0.010225356,0.010936145,0.3574144486692015,-0.004408802851685323,0.17737950417284942,0.6414703928096221
Ses01F_script03_1_F023,8,0.011258883,0.015249029,0.013875178,0.0062855766,0.05045871559633028,-0.009083873010240495,0.14119136109052366,0.3652969069465109
Ses01F_script03_1_F024,2,0.058811825,0.1010145,0.07333498,0.06935863,0.30892448512585813,-0.06543474592035636,7.644865115310206,16.768593248054817
Ses01F_script03_1_F025,8,0.025208704,0.04589629,0.031796303,0.033050604,0.37701612903225806,-0.005538337063626386,1.6323561551052,3.7264426340058723
Ses01F_script03_1_F026,8,0.00762948,0.011087425,0.009333248,0.0058499444,0.21030042918454936,-0.008605931725469418,0.08056015690697893,0.25017742997043824
Ses01F_script03_1_F027,8,0.03734835,0.066176586,0.046267204,0.047199197,0.315035799522673,-0.002121201305271825,3.3483410336707835,10.852114763175946
Ses01F_script03_1_F028,8,0.019556778,0.034349743,0.024476381,0.024019904,0.3866279069767442,-0.004651629751606379,0.8934451815608576,2.6474811579839113
Ses01F_script03_1_F029,1,0.030465303,0.058001146,0.038338017,0.04351227,0.3973384030418251,-0.006889751148264622,2.667526156833545,9.392427935358274
Ses01F_script03_1_F030,1,0.019103669,0.03228131,0.023531785,0.022076884,0.30048465266558966,-0.008426395652350038,0.7710391691262033,3.1052076149261567
Ses01F_script03_1_F031,8,0.005546388,0.009535899,0.0068548755,0.006616761,0.36363636363636365,-0.008287465789180715,0.06834968407349179,0.5971408002868434
Ses01F_script03_1_M000,5,0.0025760364,0.003954062,0.003225271,0.0022822204,0.006134969325153374,-0.00849273601488676,0.010851055607963848,0.013794274026344758
Ses01F_script03_1_M001,5,0.002548722,0.004042609,0.0031818964,0.0024865705,0.006134969325153374,-0.01050688933901256,0.011651908738861952,0.03642862021187585
Ses01F_script03_1_M002,5,0.00310604,0.0054114913,0.003821709,0.0038199935,0.004149377593360996,-0.010805746569531038,0.02226834798908581,0.08321538175830039
Ses01F_script03_1_M003,5,0.017997116,0.02773217,0.02248117,0.015928034,0.288,-0.0037098288885317743,0.5314805105520433,1.0681167738943524
Ses01F_script03_1_M004,8,0.007653813,0.014194385,0.009418119,0.010591592,0.48132780082987553,-0.0028379172363202088,0.15762806522251935,0.4368653460825405
Ses01F_script03_1_M005,2,0.0039147837,0.007261285,0.0048999796,0.005338878,0.17391304347826086,-0.007666622877877671,0.041552338325868486,0.12696923939834187
Ses01F_script03_1_M006,8,0.0079433555,0.022037312,0.009775316,0.019731017,0.7376344086021506,-0.008903970410756301,0.43753606630904485,2.1222942352344742
Ses01F_script03_1_M007,1,0.035421565,0.06208296,0.04417839,0.04357312,0.32162661737523107,-0.005456190137920203,2.9112220100785544,8.30414968956465
Ses01F_script03_1_M008,1,0.024073267,0.04028557,0.02949618,0.02739338,0.3568281938325991,-0.00594016410104814,1.1915298263269907,5.182730165653771
Ses01F_script03_1_M009,1,0.009963003,0.016632196,0.012794869,0.010577661,0.3220338983050847,-0.00786291275289841,0.20370328201771207,0.39475086256191544
Ses01F_script03_1_M010,1,0.016575584,0.028693464,0.020525958,0.020025788,0.381294964028777,-0.00527843258169014,0.6184360079615702,3.3472949172586905
Ses01F_script03_1_M011,8,0.009190524,0.015791433,0.011549561,0.010696471,0.35377358490566035,-0.011491590157675091,0.18699610200055974,0.44038272803434053
Ses01F_script03_1_M012,8,0.0106875785,0.018889712,0.013364297,0.013333207,0.4293193717277487,-0.006424708317354089,0.27138799216161996,1.028606926283178
Ses01F_script03_1_M013,1,0.040862955,0.07151527,0.049713038,0.05137563,0.36177474402730375,-0.005340999450709205,3.8616281684282,22.434629181906015
Ses01F_script03_1_M014,8,0.008652219,0.014675173,0.010882373,0.009818119,0.3927710843373494,-0.007376876965281554,0.15991447165622283,0.5110145151216315
Ses01F_script03_1_M015,8,0.01709036,0.030376421,0.021257628,0.021694845,0.4371859296482412,-0.0040386848922935314,0.7024218058448447,2.7015743390467004
Ses01F_script03_1_M016,8,0.013287541,0.023775574,0.016745368,0.016858943,0.39416058394160586,-0.006057908649381716,0.4334181915433604,1.6546157533535173
Ses01F_script03_1_M017,8,0.008028223,0.01469945,0.010014806,0.010735548,0.4776536312849162,-0.006831557584519032,0.16816469360856534,0.7133373564255544
Ses01F_script03_1_M018,1,0.0034100194,0.006057259,0.00425481,0.0043059606,0.05687203791469194,-0.006937419129826594,0.028219326740674937,0.08730395163987097
Ses01F_script03_1_M019,8,0.008800464,0.015088914,0.0110726515,0.010242665,0.37276785714285715,-0.0061672990341321565,0.1703766340342454,0.5738661305117778
Ses01F_script03_1_M020,8,0.011493075,0.019972537,0.014137671,0.014106379,0.4726027397260274,-0.00788756187830586,0.29955113392293586,0.8492019834397282
Ses01F_script03_1_M021,2,0.0075665284,0.016691586,0.009364113,0.01381398,0.6627906976744186,-0.009506946298643015,0.23563781870489617,1.066326305951076
Ses01F_script03_1_M022,8,0.011029693,0.019643562,0.01384617,0.013925671,0.42513368983957217,-0.0032844216093508294,0.295091777393545,1.3079770250983629
Ses01F_script03_1_M023,8,0.009410185,0.014487082,0.011669251,0.00857415,0.2788844621513944,-0.009363060598843731,0.14514823051049627,0.5488093361097566
Ses01F_script03_1_M024,2,0.021498688,0.03723109,0.026842244,0.025799718,0.3339483394833948,-0.005659576345351525,1.0416432072959372,5.857041873424968
Ses01F_script03_1_M025,1,0.013525457,0.021230934,0.016901756,0.012829365,0.20367534456355282,-0.0027502819648361765,0.31707316556654375,1.1647180851645291
Ses01F_script03_1_M026,1,0.0137361465,0.024753502,0.01700662,0.017979076,0.39218422889043963,-0.0064365408434241544,0.4714950045047409,3.301609362854592
Ses01F_script03_1_M027,8,0.017846745,0.02916539,0.021875873,0.019250829,0.29699248120300753,-0.005982985385344364,0.615489115205403,2.6491598220443167
Ses01F_script03_1_M028,8,0.024969678,0.05524039,0.0306987,0.045183346,0.3695652173913043,-0.025351911972393282,2.5859420391251517,7.726637975727094
Ses01F_script03_1_M029,8,0.061803073,0.0912789,0.076949716,0.048772052,0.1656441717791411,0.006420852514565922,5.544505818758209,8.160346449671625
Ses01F_script03_1_M031,8,0.011799379,0.019760562,0.014615475,0.013248016,0.3963963963963964,-0.001573712893332413,0.2868456114731116,0.8498977474257483
Ses01F_script03_1_M032,8,0.0065759257,0.010769432,0.00803202,0.0071081324,0.43609022556390975,-0.003263903863626183,0.0841639562011508,0.24672738909068312
Ses01F_script03_1_M033,8,0.030806826,0.05537521,0.038260236,0.039962064,0.30825688073394497,-0.0011692148973452277,2.3581045119787554,7.453589117237116
Ses01F_script03_1_M034,1,0.024242057,0.0408165,0.03069985,0.026879765,0.358695652173913,-0.0031520876291324385,1.230731393029245,3.728949146417129
Ses01F_script03_1_M035,8,0.008426079,0.0150322,0.010575626,0.010680547,0.49019607843137253,-0.011180323781445622,0.17297786522571762,0.46893340990513177
Ses01F_script03_1_M036,1,0.05037186,0.081571,0.0628746,0.051864736,0.27069351230425054,-0.006366612069541588,4.783323265379494,11.368057546323545
Ses01F_script03_1_M037,1,0.025132878,0.03814892,0.030884964,0.022327403,0.14678899082568808,-0.007236820238176733,0.9950690728358177,3.3319545276789113
Ses01F_script03_1_M038,8,0.010302425,0.01819401,0.012930049,0.012792224,0.41475826972010177,-0.0057683773775352165,0.25177470124188,0.8129530580649948
Ses01F_script03_2_F000,1,0.008801075,0.013565835,0.010886453,0.00804608,0.24503311258278146,-0.011022830221918412,0.12753000615444277,0.4708756123921021
Ses01F_script03_2_F001,1,0.012072922,0.022863476,0.014737733,0.017454615,0.4586894586894587,-0.01214053190778941,0.41419972741602773,1.5237094758680818
Ses01F_script03_2_F002,1,0.017941961,0.031341907,0.022245202,0.022012249,0.403030303030303,-0.006731366738677025,0.7425876048002673,2.3975911737621547
Ses01F_script03_2_F003,8,0.014908383,0.026576202,0.01868218,0.018886497,0.3874458874458874,-0.006733805093972478,0.5402604002786678,1.7943569024650854
Ses01F_script03_2_F004,7,0.019325055,0.034796532,0.023926033,0.025248159,0.33675564681724846,-0.00673783324600663,0.9338333504833493,3.2968413840891104
Ses01F_script03_2_F005,7,0.007106109,0.012646568,0.008763707,0.009070361,0.5113636363636364,-0.008333602636412252,0.1224577496713287,0.3474539389796676
Ses01F_script03_2_F006,8,0.006925054,0.012342461,0.008611907,0.008834004,0.38285714285714284,-0.004444817477633478,0.1170886025107197,0.48916108996576574
Ses01F_script03_2_F007,8,0.016281353,0.028541546,0.02043119,0.019912368,0.4369602763385147,-0.005808824880659813,0.614745932594624,2.0844592211538995
Ses01F_script03_2_F008,4,0.007625785,0.012462227,0.009591591,0.007847855,0.2939068100358423,-0.007890049346315209,0.11274402824486851,0.5176219146582581
Ses01F_script03_2_F009,8,0.004525336,0.0075330297,0.0055498914,0.0050919666,0.4225352112676056,-0.005527433131646831,0.041747404424367016,0.15798218412266957
Ses01F_script03_2_F010,8,0.010350359,0.0169408,0.012894606,0.010948899,0.3504823151125402,-0.009420160495210439,0.20776562740525767,0.5648797646932943
Ses01F_script03_2_F011,8,0.011932057,0.019853165,0.01518305,0.012767103,0.3161953727506427,-0.007594785529363435,0.28918057009052567,1.0036229836943849
Ses01F_script03_2_F012,8,0.008375376,0.015658962,0.010719482,0.011384306,0.42857142857142855,-0.004539061592367943,0.1931811937943198,0.6306447777255936
Ses01F_script03_2_F013,0,0.002658367,0.0041142125,0.0033638861,0.0023476107,0.005555555555555556,-0.009282121027354151,0.01182163325131329,0.02624952541555464
Ses01F_script03_2_F014,0,0.014928025,0.03460228,0.018370867,0.02918232,0.6382978723404256,0.007672163519600872,1.025938894909782,3.355800780530676
Ses01F_script03_2_F015,0,0.008155466,0.014189643,0.009946194,0.0100968,0.4195121951219512,-0.004828478267882019,0.15208855089293366,0.9093943900947046
Ses01F_script03_2_F016,0,0.017230254,0.029213816,0.02114256,0.020125149,0.44191919191919193,-0.0064824494074855465,0.6297221686732802,2.3929135612267736
Ses01F_script03_2_F017,0,0.0041723796,0.006874548,0.005190379,0.0044483314,0.4444444444444444,-0.005135590981808491,0.03449522047780656,0.08472014743135801
Ses01F_script03_2_F018,0,0.0034318308,0.0051955148,0.0044163167,0.0027169576,0.006289308176100629,-0.007002080565143842,0.018479730832748835,0.029865083457634663
Ses01F_script03_2_F019,8,0.0182611,0.032197006,0.02291536,0.022569546,0.3903133903133903,-0.007188374183897395,0.7866464494805349,2.1738598129362248
Ses01F_script03_2_F020,8,0.012430169,0.022313993,0.015875364,0.015562262,0.3459915611814346,-0.0076280389293970075,0.38333290301721795,0.7866930514524706
Ses01F_script03_2_F021,0,0.07839921,0.1381447,0.097102724,0.09820015,0.4223433242506812,-0.07229844050016254,14.418097976296119,38.840984409927856
Ses01F_script03_2_F022,0,0.052357573,0.089143954,0.066385835,0.059342932,0.3700440528634361,-0.013357389434531797,5.899027938458569,10.24579208440922
Ses01F_script03_2_F023,0,0.06083059,0.09647654,0.07476119,0.06049287,0.35233160621761656,0.009508428775006905,6.5504192705245,11.102985049923404
Ses01F_script03_2_F024,0,0.012146369,0.025420802,0.015489006,0.020141667,0.4106666666666667,-0.0077699869507341646,0.5369208732002598,1.3375986127408315
Ses01F_script03_2_F025,0,0.02829639,0.052845076,0.03517158,0.039296404,0.3855421686746988,0.00023457786824110372,2.194052187947853,8.015985120079094
Ses01F_script03_2_F026,0,0.012869313,0.02161999,0.016220214,0.014289548,0.3392857142857143,0.0006771896323698456,0.3448991636935947,1.1296538338156523
Ses01F_script03_2_F027,0,0.016072981,0.028408572,0.020248406,0.019836294,0.2573099415204678,-0.0036192107017996022,0.6162975422775323,1.6118523344602655
Ses01F_script03_2_F028,0,0.06247423,0.11277641,0.07632017,0.082938164,0.30985915492957744,-0.03034669680346269,9.797511430593241,26.833413625175982
Ses01F_script03_2_F029,0,0.03134836,0.05309756,0.039449356,0.035468828,0.2509505703422053,-0.003145381697322591,2.087546128120435,3.7805737963753776
Ses01F_script03_2_F030,7,0.019068817,0.034950644,0.02372124,0.025527438,0.425,-0.0037819488625245867,0.946616970610716,2.663288156477474
Ses01F_script03_2_F031,7,0.007024386,0.013731349,0.0089086685,0.010437361,0.38095238095238093,-0.006105652119003935,0.15218464652625102,0.4050639833501191
Ses01F_script03_2_F032,7,0.010927204,0.02602448,0.013696242,0.022064969,0.6216216216216216,-0.00975788316281978,0.5864036942146922,1.0986640530335414
Ses01F_script03_2_F033,8,0.0050014574,0.009685284,0.0063163843,0.0073315413,0.5443548387096774,-0.0020349129954411183,0.07537945935328033,0.1606527479013539
Ses01F_script03_2_F034,0,0.005263413,0.008633057,0.006545778,0.0056211916,0.33715596330275227,-0.007707913937338162,0.05427545556198262,0.26071847655211644
Ses01F_script03_2_F035,0,0.007834757,0.01394656,0.0099412305,0.00975656,0.4,-0.009038766620506067,0.1490902706127096,0.4171324588626046
Ses01F_script03_2_F036,0,0.10178848,0.17195553,0.12419747,0.11884811,0.3455978975032852,0.28265168657526374,21.835541600404195,57.4710674103202
Ses01F_script03_2_F037,0,0.13311504,0.20097403,0.16345724,0.116698906,0.27914798206278024,0.015628538676537573,27.31091631822822,78.96597056548187
Ses01F_script03_2_F038,0,0.0062906328,0.011732386,0.0077547054,0.0087918015,0.47649572649572647,-0.007340836418734398,0.10847489690352106,0.6712269162613614
Ses01F_script03_2_F039,0,0.0046628,0.0071791867,0.005918857,0.0040386207,0.1744186046511628,-0.004591483957483433,0.035773532749535694,0.0561983669692075
Ses01F_script03_2_F040,0,0.19594988,0.28826928,0.23699106,0.16405936,0.27204030226700254,2.095189644023776,54.39503107155757,209.80247990691393
Ses01F_script03_2_M000,8,0.017098766,0.027026862,0.020961,0.017028153,0.2537878787878788,-0.005522864739759825,0.5167929537538641,1.5479507801091434
Ses01F_script03_2_M001,7,0.010720106,0.018187433,0.013353413,0.012331472,0.420863309352518,-0.00593988215769059,0.24500872616573466,1.0206820522346793
Ses01F_script03_2_M002,7,0.010275078,0.018662248,0.012981351,0.01320205,0.31216931216931215,-0.007712045771768317,0.2706682816525654,0.7434667057632162
Ses01F_script03_2_M003,8,0.012282548,0.023024227,0.015500106,0.016954081,0.38440111420612816,-0.009048792890098412,0.4181541236175999,1.0586801994396169
Ses01F_script03_2_M004,7,0.021513984,0.03688338,0.026523182,0.02555656,0.3178082191780822,-0.005996271283947863,1.0171159956832607,2.757690103549219
Ses01F_script03_2_M005,4,0.017703038,0.034968905,0.021601945,0.02746873,0.5238095238095238,-0.003934422693419037,0.9831206855942287,6.944172611170809
Ses01F_script03_2_M006,8,0.0034638008,0.006198911,0.0044003795,0.004342112,0.11612903225806452,-0.011884018022101372,0.029699657433078043,0.0628149133451466
Ses01F_script03_2_M007,0,0.0051417206,0.0091549,0.0063695908,0.006570997,0.5,-0.009048196261574049,0.06438648186907359,0.1752893652586234
Ses01F_script03_2_M008,8,0.007070576,0.012835558,0.008841038,0.00929523,0.5285714285714286,-0.007483370154659497,0.12770435218140763,0.4948312141241842
Ses01F_script03_2_M009,4,0.008887374,0.020758102,0.010998121,0.017597312,0.6143572621035058,-0.007436782652803231,0.37144231973679154,4.6870124875733055
Ses01F_script03_2_M010,7,0.0056766407,0.009685621,0.007099879,0.00657784,0.47413793103448276,-0.005204361514188349,0.07008647293862957,0.20574681459759478
Ses01F_script03_2_M011,7,0.01866439,0.034131214,0.02309788,0.02509769,0.40327868852459015,-0.006232106443349039,0.9021500083235123,4.078887165629245
Ses01F_script03_2_M012,4,0.009284433,0.01500995,0.011702736,0.009392319,0.27547169811320754,-0.008664046617923304,0.1619114834391877,0.5672388546683803
Ses01F_script03_2_M013,4,0.008883252,0.013512753,0.01115368,0.007601293,0.22429906542056074,-0.0009596903964848025,0.12492134420702355,0.46044502611159704
Ses01F_script03_2_M014,0,0.022051288,0.040498987,0.026909562,0.030236106,0.4484536082474227,0.002747025291682803,1.268099612548477,3.678377089445168
Ses01F_script03_2_M015,4,0.002959575,0.0061773006,0.0037416916,0.0049015875,0.0038910505836575876,-0.009571747796144336,0.03181186072216794,0.0924823803260159
Ses01F_script03_2_M016,7,0.007187439,0.01348177,0.008939596,0.010075883,0.5397923875432526,-0.0033343751510983566,0.1433289320515546,0.41223128670948495
Ses01F_script03_2_M017,8,0.0038828743,0.0059878756,0.0049773976,0.0033207666,0.11272727272727273,-0.0070141313699423335,0.024935588910197665,0.08882344054433725
Ses01F_script03_2_M018,7,0.007176389,0.012157094,0.00905102,0.008111024,0.4085603112840467,-0.006667385605396703,0.10967372309260458,0.26241675681917326
Ses01F_script03_2_M019,7,0.0045450707,0.007822963,0.0056997933,0.0053071184,0.31092436974789917,-0.003834671133517986,0.04607175062151476,0.13572629852333154
Ses01F_script03_2_M020,0,0.016870162,0.027845094,0.020834439,0.018445726,0.3621867881548975,-0.00572199451198685,0.5624882841748549,2.11791376631198
Ses01F_script03_2_M021,0,0.016864188,0.029452771,0.02160828,0.020003464,0.46545454545454545,-0.008929931027523708,0.653710484521615,1.4692895577976604
Ses01F_script03_2_M022,0,0.043882024,0.09539693,0.054086793,0.07840359,0.4681528662420382,-0.12521898315753788,7.639927235728994,22.05758589161902
Ses01F_script03_2_M023,0,0.06043814,0.102425836,0.07547077,0.06899074,0.3613707165109034,-0.0035017212667298736,7.721492852291935,21.44521409990197
Ses01F_script03_2_M024,0,0.058604956,0.0931542,0.07238226,0.058581747,0.3202911737943585,-0.004732215529656969,6.117656084704328,34.0584778483806
Ses01F_script03_2_M025,0,0.040987596,0.076216854,0.050362095,0.057165038,0.4496124031007752,-0.002963982069559279,4.5220211723497545,15.943592134076951
